word,target_child_id,tbin,n
violin,3658,t1,2
violin,3658,t2,2
visit,3658,t1,1
visit,3658,t2,1
visiting,3658,t1,1
vitamin,3658,t1,1
vrap,3658,t1,7
vuh,3658,t1,3
vulture,3658,t2,2
w,3658,t2,1
wad,3658,t1,2
waddy,3658,t1,3
waffle,3658,t2,2
wag,3658,t1,1
wagon,3658,t1,1
wagon,3658,t2,3
wait,3658,t1,4
wait,3658,t2,6
waiting,3658,t2,2
waits,3658,t2,1
wake,3658,t1,2
wake,3658,t2,1
waking,3658,t1,8
waldo,3658,t2,4
walk,3658,t1,10
walk,3658,t2,3
walked,3658,t1,5
walkie,3658,t1,3
walking,3658,t1,4
walking,3658,t2,2
walks,3658,t1,2
wall,3658,t1,3
wall,3658,t2,3
wallet,3658,t1,2
wallpaper,3658,t2,2
walnuts,3658,t2,5
walrus,3658,t1,3
walruses,3658,t1,11
wanna,3658,t1,32
wanna,3658,t2,81
want,3658,t1,89
want,3658,t2,235
wanted,3658,t1,10
wanted,3658,t2,14
wants,3658,t1,45
wants,3658,t2,67
warm,3658,t1,6
warm,3658,t2,5
was,3658,t1,87
was,3658,t2,156
wash,3658,t1,16
wash,3658,t2,8
washcloth,3658,t2,1
washed,3658,t2,1
washie,3658,t1,2
washing,3658,t1,6
washing,3658,t2,8
wasn't,3658,t2,2
waste,3658,t2,1
watch,3658,t2,6
watcha,3658,t1,1
watching,3658,t1,2
watching,3658,t2,3
water,3658,t1,18
water,3658,t2,58
water's,3658,t1,1
water's,3658,t2,3
watered,3658,t2,1
waterfall,3658,t2,2
waterfalls,3658,t2,1
watering,3658,t1,3
watering,3658,t2,15
way,3658,t1,2
way,3658,t2,10
we,3658,t1,41
we,3658,t2,64
we'll,3658,t1,5
we'll,3658,t2,2
we're,3658,t1,12
we're,3658,t2,15
wear,3658,t1,6
wear,3658,t2,5
wearing,3658,t1,7
wearing,3658,t2,11
wears,3658,t2,1
weasel,3658,t2,2
weed,3658,t2,2
weeds,3658,t2,6
week,3658,t1,4
weeks,3658,t1,1
weights,3658,t2,1
weird,3658,t2,2
well,3658,t1,4
well,3658,t2,3
wells,3658,t1,6
welly,3658,t1,3
wendy,3658,t1,2
went,3658,t1,2
went,3658,t2,16
were,3658,t1,8
were,3658,t2,29
wet,3658,t1,33
wet,3658,t2,6
whale,3658,t1,8
whale,3658,t2,2
what,3658,t1,529
what,3658,t2,383
what'd,3658,t1,3
what'd,3658,t2,4
what'm,3658,t2,1
what's,3658,t1,455
what's,3658,t2,203
whatchamacallits,3658,t1,3
whatever,3658,t2,1
wheat,3658,t1,35
wheat,3658,t2,2
wheelbarrow,3658,t1,4
wheelbarrow,3658,t2,4
wheelbarrows,3658,t2,1
wheels,3658,t1,2
when,3658,t1,10
when,3658,t2,36
where,3658,t1,235
where,3658,t2,61
where'd,3658,t1,120
where'd,3658,t2,12
where's,3658,t1,34
where's,3658,t2,13
which,3658,t1,2
which,3658,t2,1
while,3658,t1,10
while,3658,t2,10
whisk,3658,t1,3
whisk,3658,t2,1
whisper,3658,t1,1
whistling,3658,t1,1
white,3658,t1,7
white,3658,t2,9
who,3658,t1,116
who,3658,t2,59
who'll,3658,t1,2
who's,3658,t1,41
who's,3658,t2,14
whoa,3658,t1,1
whoa,3658,t2,1
whoever,3658,t2,1
whole,3658,t1,3
whole,3658,t2,2
whose,3658,t1,5
whose,3658,t2,4
why,3658,t1,28
why,3658,t2,681
why'd,3658,t2,4
why's,3658,t2,13
wide,3658,t2,2
wider,3658,t2,1
wig,3658,t1,1
wiggily,3658,t1,1
wiggle,3658,t1,5
wiggles,3658,t2,1
wiggling,3658,t2,2
wilbur,3658,t1,1
wild,3658,t1,3
will,3658,t1,19
will,3658,t2,24
willn't,3658,t2,1
willy,3658,t1,2
willy,3658,t2,2
window,3658,t1,1
window,3658,t2,18
wings,3658,t2,1
winken,3658,t1,1
winnie,3658,t1,4
winnie,3658,t2,1
winter,3658,t2,2
wipe,3658,t2,3
wire,3658,t2,3
wires,3658,t2,2
witch,3658,t1,4
with,3658,t1,74
with,3658,t2,124
without,3658,t1,3
without,3658,t2,1
woah,3658,t2,1
woggy,3658,t1,1
woke,3658,t2,1
wolf,3658,t1,1
wolf,3658,t2,3
wolf's,3658,t1,1
woman,3658,t1,7
woman,3658,t2,4
woman's,3658,t1,1
woman's,3658,t2,1
won't,3658,t1,2
won't,3658,t2,8
wonder,3658,t1,5
wonder,3658,t2,5
wondered,3658,t1,1
wonders,3658,t1,1
wooba,3658,t2,2
wood,3658,t2,5
wooden,3658,t2,2
wool,3658,t1,15
woopsie,3658,t2,1
word,3658,t1,6
word,3658,t2,2
words,3658,t2,6
work,3658,t1,3
work,3658,t2,8
working,3658,t1,1
working,3658,t2,5
world,3658,t1,1
world,3658,t2,1
world's,3658,t2,1
worm,3658,t1,8
worm,3658,t2,11
worm's,3658,t1,2
worm's,3658,t2,1
worms,3658,t1,2
would,3658,t1,4
would,3658,t2,19
wouldn't,3658,t2,1
wrap,3658,t1,8
wrap,3658,t2,1
wrapped,3658,t2,1
wrapping,3658,t1,15
wrenches,3658,t2,1
wrenchie,3658,t1,2
wrinkled,3658,t2,3
write,3658,t1,2
write,3658,t2,4
writes,3658,t2,1
wrote,3658,t1,2
wunny,3658,t2,2
x,3658,t1,1
x,3658,t2,4
xantes_murrelet,3658,t2,1
xinny,3658,t2,1
xylophone,3658,t2,1
y,3658,t1,5
y,3658,t2,3
ya,3658,t1,1
yard,3658,t2,1
yarn,3658,t1,4
yawning,3658,t1,2
yawning,3658,t2,1
yay,3658,t2,2
yeah,3658,t1,716
yeah,3658,t2,164
yellow,3658,t1,7
yellow,3658,t2,13
yes,3658,t1,67
yes,3658,t2,500
yessie,3658,t2,1
yesterday,3658,t2,1
yet,3658,t2,3
yodel,3658,t2,1
yoga,3658,t1,2
yogurt,3658,t1,14
yogurt,3658,t2,42
yoke,3658,t1,1
yoko,3658,t1,3
yolk,3658,t1,1
yolk,3658,t2,6
yostled,3658,t2,6
you,3658,t1,130
you,3658,t2,436
you'll,3658,t2,6
you're,3658,t1,15
you're,3658,t2,89
you've,3658,t2,3
young,3658,t1,4
young,3658,t2,2
your,3658,t1,29
your,3658,t2,63
yourself,3658,t1,4
yourself,3658,t2,8
yoyo,3658,t1,2
yuck,3658,t2,1
yum,3658,t2,2
yummy,3658,t1,1
yummy,3658,t2,4
z,3658,t1,4
z,3658,t2,4
zap,3658,t2,1
zawelly,3658,t1,1
zeb,3658,t2,2
zebra,3658,t1,4
zebra,3658,t2,3
zebra's,3658,t2,2
zebras,3658,t1,1
zenaida,3658,t2,3
zero,3658,t1,1
zid,3658,t2,2
zigzagged,3658,t2,1
zigzagging,3658,t2,1
zinnias,3658,t2,2
zip,3658,t2,6
zipper,3658,t2,6
zippio,3658,t2,1
zoo,3658,t1,7
zoom,3658,t2,4
zub,3658,t2,32
zubs,3658,t2,1
a,3670,t1,99
a,3670,t2,294
ab,3670,t1,1
abcdef,3670,t1,1
abcdefg,3670,t1,1
about,3670,t1,14
about,3670,t2,12
above,3670,t2,1
after,3670,t2,2
again,3670,t1,13
again,3670,t2,13
ah,3670,t1,2
ah,3670,t2,8
ahead,3670,t2,1
airplane,3670,t1,1
all,3670,t1,9
all,3670,t2,13
almost,3670,t2,3
along,3670,t2,3
already,3670,t2,1
alright,3670,t1,1
alright,3670,t2,3
am,3670,t2,1
an,3670,t1,6
an,3670,t2,2
and,3670,t1,18
and,3670,t2,165
angelfish,3670,t1,1
animal,3670,t1,2
animals,3670,t1,2
animals,3670,t2,2
another,3670,t1,13
another,3670,t2,9
ant,3670,t2,5
ants,3670,t2,1
any,3670,t1,7
any,3670,t2,2
apple,3670,t1,3
apple,3670,t2,1
apples,3670,t2,2
apron,3670,t1,1
are,3670,t1,3
are,3670,t2,27
arm,3670,t2,4
arms,3670,t2,2
around,3670,t1,2
around,3670,t2,2
as,3670,t1,1
ask,3670,t2,2
at,3670,t1,20
at,3670,t2,19
ate,3670,t1,1
ate,3670,t2,1
away,3670,t1,15
away,3670,t2,1
b,3670,t2,2
baa,3670,t1,2
baba,3670,t2,1
baby,3670,t1,32
baby,3670,t2,3
back,3670,t1,18
back,3670,t2,15
backpack,3670,t1,2
backwards,3670,t2,1
bag,3670,t1,11
bag,3670,t2,4
bagel,3670,t2,2
ball,3670,t1,6
ball,3670,t2,6
ballet,3670,t2,3
balls,3670,t1,3
banana,3670,t2,1
bananas,3670,t2,1
barrel,3670,t2,3
barrier,3670,t1,1
bars,3670,t2,1
basket,3670,t2,1
bat,3670,t1,2
bath,3670,t1,5
bath,3670,t2,2
bathrobe,3670,t1,1
bathtub,3670,t1,1
bats,3670,t1,1
battery,3670,t2,1
bay,3670,t2,1
be,3670,t2,16
beach,3670,t1,3
beach,3670,t2,3
bean,3670,t1,6
beans,3670,t1,1
bear,3670,t1,11
bear,3670,t2,12
beaujolais,3670,t2,1
because,3670,t2,4
bed,3670,t2,1
bedroom,3670,t2,1
bee,3670,t1,1
bee,3670,t2,2
bees,3670,t2,2
behind,3670,t2,3
belly,3670,t2,3
ben,3670,t2,3
ben's,3670,t2,1
bend,3670,t2,1
bends,3670,t2,1
bent,3670,t1,2
best,3670,t2,6
better,3670,t2,5
bicycle,3670,t1,2
big,3670,t1,14
big,3670,t2,14
bigger,3670,t2,3
bird,3670,t1,2
birthday,3670,t1,12
birthday,3670,t2,2
bit,3670,t2,1
bitsy,3670,t2,6
black,3670,t1,4
black,3670,t2,8
blanket,3670,t2,4
blocks,3670,t2,1
blow,3670,t1,2
blow,3670,t2,1
blue,3670,t1,5
blue,3670,t2,17
boat,3670,t2,1
bone,3670,t1,1
boo,3670,t2,1
book,3670,t1,23
book,3670,t2,23
bookcase,3670,t2,1
books,3670,t1,6
books,3670,t2,4
boots,3670,t2,2
both,3670,t2,2
bottle,3670,t2,2
bottom,3670,t1,1
bottom,3670,t2,1
bout,3670,t2,1
bowling,3670,t2,2
box,3670,t1,5
box,3670,t2,4
boy,3670,t1,1
boy,3670,t2,9
boys,3670,t2,1
brain,3670,t1,1
brain,3670,t2,1
bread,3670,t2,7
breakfast,3670,t1,8
breath,3670,t2,2
bridge,3670,t1,2
bring,3670,t1,1
bring,3670,t2,8
broke,3670,t1,6
broked,3670,t2,1
brokes,3670,t1,1
broomstick,3670,t2,3
brother,3670,t2,3
brought,3670,t2,1
brown,3670,t1,4
brown,3670,t2,9
brush,3670,t2,1
bubble,3670,t1,3
bucket,3670,t1,1
buffalo,3670,t2,1
bug,3670,t1,1
bug,3670,t2,1
bugs,3670,t2,1
building,3670,t1,1
bum,3670,t1,1
bum,3670,t2,3
bumble,3670,t1,1
bumble,3670,t2,1
bump,3670,t2,1
bumps,3670,t2,1
bunny,3670,t1,3
bunny,3670,t2,4
bup,3670,t2,2
bus,3670,t1,1
but,3670,t1,1
but,3670,t2,4
butter,3670,t2,6
butterfly,3670,t1,12
butterfly,3670,t2,6
buttons,3670,t2,2
buy,3670,t2,1
by,3670,t2,4
bye,3670,t1,48
bye,3670,t2,11
byebye,3670,t1,1
byebye,3670,t2,1
c,3670,t1,1
c,3670,t2,1
cake,3670,t2,3
cakes,3670,t2,3
call,3670,t2,6
called,3670,t2,4
came,3670,t2,2
camel,3670,t1,5
camel,3670,t2,3
camera,3670,t2,2
can,3670,t2,51
can't,3670,t2,4
candies,3670,t1,1
candies,3670,t2,2
candy,3670,t1,4
candy,3670,t2,5
canyon,3670,t1,2
car,3670,t1,3
car,3670,t2,1
card,3670,t1,1
card,3670,t2,2
cards,3670,t1,3
care_bear,3670,t1,1
carolers,3670,t2,1
carry,3670,t1,4
carry,3670,t2,6
cat,3670,t1,13
cat,3670,t2,9
cat's,3670,t2,1
catalogs,3670,t1,1
catch,3670,t1,1
catching,3670,t1,2
caterpillar,3670,t2,5
caterpillars,3670,t2,1
cats,3670,t1,3
cats,3670,t2,3
caught,3670,t2,1
cauldron,3670,t1,1
cause,3670,t2,2
ceiling,3670,t1,2
cereal,3670,t1,2
cereal,3670,t2,1
chair,3670,t1,7
chair,3670,t2,1
chameleons,3670,t2,1
chandelier,3670,t2,1
checker,3670,t1,1
checkers,3670,t1,10
cheese,3670,t1,2
cheese,3670,t2,12
chick,3670,t2,1
chicken,3670,t1,1
chickens,3670,t2,3
chicks,3670,t1,1
chicks,3670,t2,1
chicky,3670,t2,2
chimney,3670,t2,2
chin,3670,t1,2
chin,3670,t2,1
china,3670,t1,1
chip,3670,t2,1
chocolate,3670,t2,1
choose,3670,t1,5
chorus,3670,t2,1
christmas,3670,t2,3
cinnamon,3670,t2,1
circle,3670,t1,4
circle,3670,t2,9
clean,3670,t2,1
cleaned,3670,t2,6
clifford,3670,t1,2
climb,3670,t1,2
clock,3670,t1,10
close,3670,t2,1
closed,3670,t2,1
closet,3670,t2,2
clouds,3670,t2,2
clown,3670,t1,9
club,3670,t1,1
club,3670,t2,2
cmere,3670,t1,1
cmon,3670,t1,1
coal,3670,t2,1
cock_a_doodle_doo,3670,t1,4
coffee,3670,t2,1
cold,3670,t2,3
collar,3670,t2,1
color,3670,t1,29
color,3670,t2,17
color's,3670,t1,1
colored,3670,t1,12
colored,3670,t2,6
coloring,3670,t1,7
coloring,3670,t2,5
come,3670,t1,8
come,3670,t2,9
comes,3670,t2,1
coming,3670,t1,8
coming,3670,t2,6
connect,3670,t1,3
cookie,3670,t2,6
cookies,3670,t2,2
cool,3670,t1,1
cool,3670,t2,1
costume,3670,t1,3
costumes,3670,t1,2
costumes,3670,t2,1
couch,3670,t1,1
could,3670,t2,6
count,3670,t2,2
counts,3670,t2,1
cover,3670,t2,2
cow,3670,t1,12
cow,3670,t2,4
cowboy,3670,t2,1
cows,3670,t1,1
cows,3670,t2,1
crab,3670,t2,1
crane,3670,t2,2
crayon,3670,t1,3
crayon,3670,t2,3
crayons,3670,t2,4
cream,3670,t1,8
cream,3670,t2,1
crocodile,3670,t2,1
crunch,3670,t2,1
crunky,3670,t2,1
cry,3670,t1,1
cup,3670,t1,1
cup,3670,t2,3
cupcake,3670,t2,2
cups,3670,t2,2
curkle,3670,t2,1
cut,3670,t2,2
cute,3670,t2,2
d,3670,t2,1
dabbit,3670,t2,4
dad,3670,t2,2
dada,3670,t1,1
dada,3670,t2,1
daddy,3670,t1,16
daddy,3670,t2,11
daddy's,3670,t2,2
dam,3670,t1,3
dancing,3670,t1,2
danny,3670,t2,3
dark,3670,t2,1
darwin,3670,t2,1
day,3670,t1,8
day,3670,t2,2
dear,3670,t2,1
decoration,3670,t2,1
deep,3670,t2,1
deer,3670,t1,1
dentist,3670,t2,1
desk,3670,t2,1
diamond,3670,t1,1
diamond,3670,t2,6
did,3670,t1,5
did,3670,t2,25
didn't,3670,t2,3
different,3670,t2,2
ding,3670,t1,4
ding_a_ling_a_ling,3670,t2,1
dinky,3670,t1,3
dinner,3670,t2,2
dino,3670,t1,5
dinosaur,3670,t1,1
dinosaur,3670,t2,4
dirty,3670,t1,2
dirty,3670,t2,2
dive,3670,t2,1
diving,3670,t2,1
dizzy,3670,t1,2
do,3670,t1,10
do,3670,t2,79
do_da_do,3670,t2,1
do_da_do_da_do,3670,t2,3
dock,3670,t2,1
does,3670,t2,14
doesn't,3670,t1,1
doesn't,3670,t2,3
dog,3670,t1,3
dog,3670,t2,6
doggies,3670,t2,1
doggy,3670,t1,10
doggy,3670,t2,11
doggy's,3670,t2,1
dogs,3670,t2,1
doing,3670,t2,9
dollars,3670,t1,1
dolphin,3670,t2,1
don't,3670,t1,7
don't,3670,t2,20
done,3670,t1,1
done,3670,t2,6
donkey,3670,t2,3
donut,3670,t1,3
door,3670,t1,3
door,3670,t2,13
doors,3670,t1,1
dop,3670,t2,6
dos,3670,t2,1
dots,3670,t1,5
dots,3670,t2,2
down,3670,t1,5
down,3670,t2,21
downstairs,3670,t2,2
dragon,3670,t1,2
draw,3670,t2,3
drawer,3670,t1,1
dress,3670,t2,5
dressed,3670,t1,1
drink,3670,t2,5
duck,3670,t1,2
duck,3670,t2,3
ducks,3670,t2,1
ducky,3670,t1,2
ducky,3670,t2,2
duff,3670,t2,4
dum,3670,t1,2
dummy,3670,t1,1
e,3670,t1,5
e,3670,t2,5
ear,3670,t2,1
ears,3670,t2,5
eat,3670,t1,2
eat,3670,t2,8
eats,3670,t2,1
eels,3670,t1,1
eeyoo,3670,t1,1
egg,3670,t1,6
eggs,3670,t1,12
eh,3670,t2,1
eiffel,3670,t1,1
eight,3670,t1,9
eight,3670,t2,6
eighteen,3670,t2,3
elephant,3670,t2,9
elephants,3670,t2,1
eleven,3670,t1,2
eleven,3670,t2,2
elmo,3670,t1,5
else,3670,t2,2
elvis,3670,t2,1
emma,3670,t2,3
empty,3670,t1,1
end,3670,t1,5
erase,3670,t2,1
everybody,3670,t2,1
everywhere,3670,t1,1
everywhere,3670,t2,1
extra,3670,t1,1
eye,3670,t1,1
eye,3670,t2,4
eyes,3670,t1,2
eyes,3670,t2,11
face,3670,t2,4
falls,3670,t1,1
fan,3670,t1,1
farm,3670,t2,5
fast,3670,t2,1
faster,3670,t2,1
fat,3670,t2,2
favorite,3670,t2,1
feather,3670,t2,1
feel,3670,t2,1
feet,3670,t2,4
fell,3670,t2,6
fence,3670,t2,1
fierce,3670,t2,1
find,3670,t2,11
finding,3670,t2,1
fine,3670,t2,2
finger,3670,t2,1
fingers,3670,t2,1
finish,3670,t2,2
finished,3670,t2,1
fish,3670,t1,3
fish,3670,t2,6
fishy,3670,t1,3
fishy,3670,t2,4
fit,3670,t2,1
fits,3670,t2,4
five,3670,t1,5
five,3670,t2,6
fix,3670,t1,3
flag,3670,t1,8
flap,3670,t2,4
flashlight,3670,t2,2
flied,3670,t2,1
flies,3670,t2,1
flip,3670,t2,3
flipped,3670,t2,1
floor,3670,t2,7
flower,3670,t1,1
flowers,3670,t2,2
fly,3670,t1,3
fly,3670,t2,3
flying,3670,t2,2
foot,3670,t1,3
foot,3670,t2,8
foots,3670,t2,1
for,3670,t1,1
for,3670,t2,28
forgot,3670,t2,1
fossil,3670,t2,2
found,3670,t2,2
four,3670,t1,6
four,3670,t2,5
fourteen,3670,t2,1
fox,3670,t2,1
friend,3670,t2,3
friends,3670,t2,1
frog,3670,t1,1
frog,3670,t2,5
from,3670,t2,3
front,3670,t1,1
front,3670,t2,3
frosty,3670,t2,2
fruit,3670,t2,3
frying,3670,t2,1
fun,3670,t1,2
fun,3670,t2,2
funny,3670,t2,8
fuzzy,3670,t2,1
g,3670,t2,2
gadda,3670,t2,6
game,3670,t2,4
gazit,3670,t2,3
get,3670,t1,8
get,3670,t2,31
gets,3670,t2,2
ghost,3670,t2,2
giraffe,3670,t2,2
giraffes,3670,t2,1
girl,3670,t1,1
girl,3670,t2,4
give,3670,t1,1
glass,3670,t2,1
glasses,3670,t1,2
glasses,3670,t2,4
glorious,3670,t1,1
glue,3670,t2,2
glued,3670,t2,1
go,3670,t1,43
go,3670,t2,54
goat,3670,t1,2
goat,3670,t2,1
goes,3670,t1,7
goes,3670,t2,24
going,3670,t1,4
going,3670,t2,7
golden,3670,t1,1
gonna,3670,t1,1
gonna,3670,t2,41
good,3670,t1,2
good,3670,t2,13
gooda,3670,t2,6
goodbye,3670,t2,3
goose,3670,t2,1
got,3670,t1,5
got,3670,t2,21
gotta,3670,t2,1
grab,3670,t2,1
grand,3670,t1,2
grand,3670,t2,1
grandma,3670,t2,5
grandma's,3670,t2,1
grandpa,3670,t2,2
grass,3670,t1,1
grass,3670,t2,1
gray,3670,t1,4
great,3670,t1,2
green,3670,t1,17
green,3670,t2,20
grey,3670,t2,1
ground,3670,t1,2
ground,3670,t2,2
group,3670,t2,1
grumpy,3670,t2,2
gus,3670,t2,2
guy,3670,t2,12
guy's,3670,t2,1
guys,3670,t2,2
ha,3670,t1,5
ha,3670,t2,2
had,3670,t1,1
had,3670,t2,3
hair,3670,t1,1
hair,3670,t2,5
hair's,3670,t2,1
hairs,3670,t2,1
halloween,3670,t1,4
halloween,3670,t2,10
hand,3670,t1,3
hand,3670,t2,14
hands,3670,t2,2
handstand,3670,t2,1
hang,3670,t1,3
hang,3670,t2,2
hanging,3670,t1,1
hanging,3670,t2,1
happened,3670,t2,2
happy,3670,t1,20
happy,3670,t2,2
hard,3670,t2,2
has,3670,t1,1
has,3670,t2,23
hat,3670,t1,3
hat,3670,t2,18
hats,3670,t2,2
have,3670,t1,8
have,3670,t2,53
have_to,3670,t2,3
having,3670,t2,2
hay,3670,t1,1
he,3670,t1,6
he,3670,t2,80
he'll,3670,t2,1
he's,3670,t1,2
he's,3670,t2,30
head,3670,t1,2
head,3670,t2,2
health,3670,t2,1
hear,3670,t2,1
heard,3670,t2,1
heart,3670,t1,1
heart,3670,t2,3
hearts,3670,t2,2
hedgehog,3670,t2,1
hee,3670,t2,1
hello,3670,t1,4
hello,3670,t2,15
help,3670,t1,1
help,3670,t2,2
helping,3670,t1,2
helping,3670,t2,1
hen,3670,t2,1
her,3670,t2,4
here,3670,t1,30
here,3670,t2,111
here's,3670,t1,2
here's,3670,t2,15
hey,3670,t2,6
hi,3670,t1,3
hi,3670,t2,7
hide,3670,t1,1
hide,3670,t2,2
hides,3670,t2,1
hiding,3670,t2,4
high,3670,t1,2
high,3670,t2,1
him,3670,t1,1
him,3670,t2,16
hippopotamus,3670,t1,2
hippos,3670,t2,1
his,3670,t2,28
hm,3670,t1,1
ho,3670,t2,1
hold,3670,t1,2
hold,3670,t2,17
holding,3670,t2,5
hole,3670,t1,1
hole,3670,t2,6
holes,3670,t1,3
holes,3670,t2,4
home,3670,t1,2
home,3670,t2,11
hoo,3670,t1,5
hook,3670,t1,1
hop,3670,t2,2
hopped,3670,t2,7
hops,3670,t2,1
horse,3670,t1,4
horse,3670,t2,9
horses,3670,t1,5
horses,3670,t2,3
horsie,3670,t1,7
horsie,3670,t2,4
horsies,3670,t1,1
hose,3670,t1,1
hot,3670,t1,3
hotdog,3670,t1,4
house,3670,t1,18
house,3670,t2,8
how,3670,t1,15
how,3670,t2,15
huff,3670,t1,1
hug,3670,t1,1
huggy,3670,t1,1
huh,3670,t1,1
hungry,3670,t2,10
hurt,3670,t2,1
hurts,3670,t2,3
i,3670,t1,111
i,3670,t2,360
i'd,3670,t2,1
i'll,3670,t2,22
i'm,3670,t1,19
i'm,3670,t2,50
i've,3670,t1,1
ice,3670,t1,11
ice,3670,t2,12
ichabod,3670,t2,1
in,3670,t1,40
in,3670,t2,122
inside,3670,t1,2
insurance,3670,t2,1
is,3670,t1,47
is,3670,t2,107
it,3670,t1,36
it,3670,t2,167
it's,3670,t1,27
it's,3670,t2,47
itch,3670,t1,1
its,3670,t2,1
itsy,3670,t2,6
jack,3670,t1,3
jamboree,3670,t2,1
jar,3670,t2,6
jelly,3670,t1,7
job,3670,t1,4
job,3670,t2,2
joe,3670,t2,2
jolly,3670,t2,1
juice,3670,t1,1
juice,3670,t2,5
juicy,3670,t2,1
jumped,3670,t2,1
jumping,3670,t2,2
jumpy,3670,t2,2
just,3670,t1,2
just,3670,t2,3
k,3670,t1,1
kabob,3670,t2,1
kangaroo,3670,t2,1
keep,3670,t1,2
kept,3670,t2,1
kermit,3670,t2,1
kicking,3670,t2,1
kids,3670,t1,2
kind,3670,t2,1
king,3670,t1,1
kiss,3670,t2,1
kissing,3670,t2,1
kit,3670,t1,1
kitchen,3670,t2,1
kitchens,3670,t2,1
kite,3670,t2,1
kites,3670,t1,1
kitty,3670,t1,20
kitty,3670,t2,2
kitty's,3670,t1,2
knock,3670,t2,1
know,3670,t2,8
la,3670,t2,4
ladder,3670,t1,1
lamb,3670,t1,5
lamp,3670,t2,2
lantern,3670,t1,2
lap,3670,t2,6
last,3670,t2,1
laundry,3670,t2,1
leaning,3670,t1,2
leaning_of_pisa,3670,t1,1
leave,3670,t1,2
left,3670,t2,4
leg,3670,t1,2
lego,3670,t2,1
let,3670,t1,2
let's,3670,t1,4
let's,3670,t2,16
letters,3670,t2,1
liberty,3670,t1,1
lid,3670,t2,2
light,3670,t2,1
like,3670,t1,33
like,3670,t2,59
likes,3670,t2,1
lily,3670,t1,6
lion,3670,t1,5
lion,3670,t2,5
lions,3670,t2,1
list,3670,t2,3
little,3670,t1,18
little,3670,t2,8
live,3670,t1,3
lives,3670,t1,1
living,3670,t2,1
lollipop,3670,t1,2
long,3670,t2,3
look,3670,t1,30
look,3670,t2,16
looked,3670,t2,1
lookee,3670,t2,1
looking,3670,t2,1
looks,3670,t1,2
looks,3670,t2,1
lose,3670,t1,1
lot's,3670,t2,1
lotion,3670,t2,1
lots_of,3670,t2,1
love,3670,t1,1
love,3670,t2,4
lullaby,3670,t1,1
m,3670,t1,7
m,3670,t2,5
m_and_ms,3670,t2,1
ma,3670,t2,1
mac,3670,t2,1
made,3670,t1,1
made,3670,t2,12
magnets,3670,t2,1
mahal,3670,t1,2
make,3670,t1,8
make,3670,t2,35
maked,3670,t2,1
making,3670,t1,3
making,3670,t2,4
mama,3670,t1,64
mama,3670,t2,34
mammoth,3670,t2,1
man,3670,t2,3
many,3670,t1,1
many,3670,t2,1
march,3670,t2,1
marching,3670,t2,1
marker,3670,t1,1
marker,3670,t2,2
markers,3670,t2,1
mat,3670,t2,1
max,3670,t2,1
maxwell,3670,t2,1
maybe,3670,t1,3
maybe,3670,t2,5
maze,3670,t1,1
me,3670,t1,12
me,3670,t2,34
medicine,3670,t2,1
men,3670,t1,2
men,3670,t2,1
meow,3670,t1,1
mhm,3670,t1,3
mice,3670,t2,4
mickey,3670,t1,1
mickey,3670,t2,19
mickey_mouse,3670,t2,1
micky,3670,t1,2
might,3670,t2,1
milk,3670,t2,2
million,3670,t2,2
mine,3670,t1,3
mine,3670,t2,4
mini,3670,t2,1
minnie_mouse,3670,t2,1
minute,3670,t2,1
missed,3670,t2,3
mitten,3670,t2,3
mittens,3670,t2,4
mixed,3670,t2,1
mm,3670,t1,5
mm,3670,t2,2
mom,3670,t1,6
mom,3670,t2,8
momma,3670,t2,1
mommy,3670,t1,43
mommy,3670,t2,17
mommy's,3670,t2,1
mon,3670,t2,1
money,3670,t1,5
monk,3670,t2,1
monkey,3670,t1,3
monkey,3670,t2,8
monkeys,3670,t2,1
monster,3670,t2,1
moo,3670,t1,4
moo,3670,t2,2
moon,3670,t1,2
moon,3670,t2,6
mop,3670,t1,3
more,3670,t1,12
more,3670,t2,5
morning,3670,t1,1
morning,3670,t2,1
mother,3670,t2,1
mountain,3670,t1,2
mouse,3670,t1,4
mouse,3670,t2,27
move,3670,t1,2
move,3670,t2,2
muck,3670,t1,9
mud,3670,t1,1
mummy's,3670,t2,1
munsty,3670,t2,9
muppets,3670,t2,1
museum,3670,t2,2
mushrooms,3670,t1,1
my,3670,t1,27
my,3670,t2,63
n,3670,t1,1
n,3670,t2,2
naked,3670,t1,1
naked,3670,t2,1
name,3670,t2,2
named,3670,t1,1
naughty,3670,t1,11
naughty,3670,t2,1
neck,3670,t2,1
necklace,3670,t2,7
need,3670,t2,3
needs,3670,t2,5
neigh,3670,t1,4
new,3670,t1,1
next,3670,t1,1
niagara,3670,t1,1
nice,3670,t1,2
nice,3670,t2,1
nine,3670,t1,5
nine,3670,t2,8
nip,3670,t1,3
nn,3670,t1,1
no,3670,t1,43
no,3670,t2,94
none,3670,t1,1
nope,3670,t1,3
nose,3670,t1,1
nose,3670,t2,6
not,3670,t1,1
not,3670,t2,11
nothing,3670,t1,1
now,3670,t1,2
now,3670,t2,35
number,3670,t2,5
numbers,3670,t1,2
numbers,3670,t2,2
o,3670,t1,8
o,3670,t2,5
o'clock,3670,t2,3
ocean,3670,t1,2
octopus,3670,t2,4
of,3670,t1,5
of,3670,t2,30
off,3670,t1,6
off,3670,t2,12
oh,3670,t1,8
oh,3670,t2,11
oink,3670,t1,16
