word,Estimate,SE,t,n_know
pocket,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
poor,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Pop,0.5192468681274783,0.3593260551581554,1.445057659119472,1
pudding,0.5192468681274783,0.3593260551581554,1.445057659119472,1
pull,0.13835484335568646,0.18144197230880194,0.7625294279772041,4
push,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
put,0.22880870976159337,0.18317573787694796,1.2491212668967124,8
putting,0.5192468681274783,0.3593260551581554,1.445057659119472,1
puzzle,0.16748547473520167,0.2629381365374234,0.636976731259993,2
rattle,0.5192468681274783,0.3593260551581554,1.445057659119472,1
read,0.2434200941617483,0.20560076372251965,1.1839454764393285,7
reading,0.5192468681274783,0.3593260551581554,1.445057659119472,1
red,0.19783332201493806,0.16069393530992782,1.2311187826309693,8
reel,0.5192468681274783,0.3593260551581554,1.445057659119472,1
right,0.15934415007407438,0.16918558079933194,0.9418305586163971,9
round,0.20707826689253186,0.16005891317379792,1.2937627951258084,5
running,0.5192468681274783,0.3593260551581554,1.445057659119472,1
sandwich,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Sarah,0.2818720140686976,0.24658189298804556,1.1431172445511355,2
scissors,0.4045440806283844,0.2463021685997928,1.64247064054768,2
see,0.1091786295587886,0.18154880532005443,0.6013734398654751,11
shall,0.5192468681274783,0.3593260551581554,1.445057659119472,1
shoe,0.05449296226522262,0.1990045193965497,0.27382776245717466,4
shoes,0.20861677004737494,0.20209154456287307,1.032288463619871,3
shovel,0.5192468681274783,0.3593260551581554,1.445057659119472,1
show,0.5192468681274783,0.3593260551581554,1.445057659119472,1
silly,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
sing,0.5192468681274783,0.3593260551581554,1.445057659119472,1
sit,0.40256216239843406,0.16120445341627762,2.4972148961598437,9
sitting,0.5192468681274783,0.3593260551581554,1.445057659119472,1
sleeping,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
so,0.3316608117701528,0.25948771649381464,1.278136846905655,3
sock,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
some,0.09588057183175687,0.15411613380463682,0.622131956368037,8
something,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
soup,0.5192468681274783,0.3593260551581554,1.445057659119472,1
sponge,0.5192468681274783,0.3593260551581554,1.445057659119472,1
spoon,0.10657859757348016,0.23824409649951261,0.4473504239535194,3
Stevie,0.5192468681274783,0.3593260551581554,1.445057659119472,1
stool,0.5192468681274783,0.3593260551581554,1.445057659119472,1
string,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
stuck,0.34642257017098876,0.16485749679851475,2.1013455675259882,5
study,0.5192468681274783,0.3593260551581554,1.445057659119472,1
Sue,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
sugar,0.3430051333966811,0.19943074997324384,1.7199209923379397,3
supper,0.5192468681274783,0.3593260551581554,1.445057659119472,1
swimming,0.4045440806283844,0.2463021685997928,1.64247064054768,2
table,0.11322931374705272,0.21072957899850275,0.5373204572665009,4
take,0.3857912813482811,0.1987570950480929,1.9410189168589522,5
tape+recorder,0.28131049966788735,0.28860154695357526,0.9747366313082835,2
tapioca,0.5192468681274783,0.3593260551581554,1.445057659119472,1
tea,0.2556725599961734,0.1447864388486936,1.7658598555860558,8
teeth,0.5192468681274783,0.3593260551581554,1.445057659119472,1
telephone,0.5192468681274783,0.3593260551581554,1.445057659119472,1
thank_you,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
that,0.038426089216479026,0.11607199753301937,0.3310539150973759,19
that's,0.1469410185668335,0.14688593657400972,1.00037499841107,11
the,0.1123694672041324,0.14395202944850752,0.7806035638026737,15
then,0.3316608117701528,0.25948771649381464,1.278136846905655,3
there,0.19331425273759492,0.12644912211512488,1.5287907856061909,21
these,0.4045440806283844,0.2463021685997928,1.64247064054768,2
they,0.23932309436007815,0.19176774675171546,1.2479840766441987,4
thing,0.22544527494485414,0.1893258997851398,1.190778837975708,4
think,0.3316608117701528,0.25948771649381464,1.278136846905655,3
this,0.11386332787056448,0.17109997761081427,0.6654783329636614,12
those,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
three,0.262219111896639,0.15619523046756623,1.6787907742873653,9
tie,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
time,0.3817967285782171,0.21273182190062487,1.7947325659466635,5
tinker+toy,0.5192468681274783,0.3593260551581554,1.445057659119472,1
to,0.17528348995542642,0.18010715168994212,0.9732178223393387,7
too,0.23767544164856674,0.2380158895041928,0.9985696423195307,4
top,0.2516794581794058,0.20335425711637461,1.2376404691413756,3
tower,0.5192468681274783,0.3593260551581554,1.445057659119472,1
toy,0.5192468681274783,0.3593260551581554,1.445057659119472,1
tree,-0.062295944329607784,0.17845491037179087,-0.3490850669215049,5
truck,0.23767544164856674,0.2380158895041928,0.9985696423195307,4
trying,0.5192468681274783,0.3593260551581554,1.445057659119472,1
turn,0.21529898937336436,0.20642358202585775,1.0429960921150705,4
turtle,0.21130507093798268,0.2553336626987796,0.8275644844654187,2
two,0.20176121613736903,0.17237464602930663,1.1704808148123256,11
uhhuh,0.10657859757348016,0.23824409649951261,0.4473504239535194,3
under,0.3663748595578575,0.2575212564160494,1.4226975460462379,2
up,0.16207500665169688,0.14290885777486603,1.1341144920983455,15
use,0.4045440806283844,0.2463021685997928,1.64247064054768,2
Valentine,0.5192468681274783,0.3593260551581554,1.445057659119472,1
wait,0.3643490594697246,0.2100815408375536,1.734322101871192,3
wake,0.3145073128007782,0.20742828024264603,1.5162219560075076,3
walk,0.5192468681274783,0.3593260551581554,1.445057659119472,1
want,0.20243440699946008,0.12302697242599459,1.6454473601000958,17
warm,0.2818720140686976,0.24658189298804556,1.1431172445511355,2
wash,0.32694402793063687,0.2357769915913429,1.3866663821773921,2
wastebasket,0.5192468681274783,0.3593260551581554,1.445057659119472,1
watch,0.3323065942648181,0.2351279047403023,1.4133013885861367,3
water,0.29310651966413137,0.15242160840708047,1.9229984693595166,8
way,0.2686941960678311,0.18182937535313087,1.4777271029282264,4
we,0.3643490594697246,0.2100815408375536,1.734322101871192,3
Wednesday,0.5192468681274783,0.3593260551581554,1.445057659119472,1
week,0.5192468681274783,0.3593260551581554,1.445057659119472,1
what,0.03957136343784117,0.18433879786858803,0.21466649395235243,11
what's,-0.03090216530860979,0.1311414580478077,-0.23563994002067895,10
where,0.005337283004278835,0.16161392864420912,0.03302489487789627,12
while,0.5192468681274783,0.3593260551581554,1.445057659119472,1
why,0.10518915766067685,0.22686798050440002,0.463658015674172,4
window,0.40302204590828455,0.2408706099977736,1.6731889619576656,2
wipe,0.2633065619450431,0.22367437155940348,1.177186997818899,3
with,0.22544527494485414,0.1893258997851398,1.190778837975708,4
words,0.5192468681274783,0.3593260551581554,1.445057659119472,1
write,0.2633065619450431,0.22367437155940348,1.177186997818899,3
writing,0.2633065619450431,0.22367437155940348,1.177186997818899,3
yep,0.17535238555878,0.1991335862412428,0.8805766464043249,3
yes,0.21797584436980796,0.11946260761573697,1.8246365847876713,15
you,0.09820468702513796,0.1486338672681172,0.6607154131836508,14
your,0.3884256067893277,0.22483988093560858,1.7275654353355936,4
yours,0.4045440806283844,0.2463021685997928,1.64247064054768,2
yup,0.5192468681274783,0.3593260551581554,1.445057659119472,1
zip,0.3663748595578575,0.2575212564160494,1.4226975460462379,2
after,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
ah,-0.01382594589082592,0.11740612305569317,-0.11776171064150884,16
ahhah,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
also,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
Andy,0.17677293370372646,0.22005612825449322,0.8033083882094386,3
Annie,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
any,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
bad,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
ball,0.051872360479439585,0.1344215172719767,0.38589328205904416,11
banana,0.2536157960718402,0.1949088141347632,1.3012022939941856,4
bend,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
Betty,0.21292149326510423,0.23621654174803344,0.9013826537695337,2
blanket,0.2380265662398685,0.24499535532127473,0.9715554236843891,2
blankets,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
blue,0.013339970545241,0.16582112503303517,0.08044795584750368,7
bought,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
bow,0.04846974347201749,0.24667126351578872,0.19649529815991348,2
bow+wow,0.04846974347201749,0.24667126351578872,0.19649529815991348,2
broken,0.23443891937582595,0.2004685483947891,1.1694548658782022,4
brought,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
bunny,0.14538816127193016,0.21082011667359357,0.6896313481176479,3
bus,0.04846974347201749,0.24667126351578872,0.19649529815991348,2
but,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
bye,-0.18394883500759723,0.19883650532976824,-0.9251260713042609,7
Caitlin,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
call,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
Carl,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
cheetah,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
clothes,0.16971033778065367,0.2491746657320596,0.6810898583210909,3
comfortable,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
cough,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
could,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
crib,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
cry,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
daddy,0.06124898614764997,0.1387283318279151,0.44150308261203614,7
Daddy,0.01767023073971292,0.1292898949315639,0.13667139840330275,11
Daddy's,0.1652246377708718,0.21377058498571203,0.7729063275095358,3
dah,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
David,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
diaper,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
did,-0.13773460330526682,0.20535565130413766,-0.6707125050153984,5
didn't,0.09370619134469613,0.32057538425741233,0.29230625914013686,2
Doctor,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
eight,-0.01578478292382214,0.19604722438179492,-0.08051520736188462,4
Emily,0.12778115338090432,0.24562662377605496,0.5202251751724039,2
Emmy,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
feel,0.2380265662398685,0.24499535532127473,0.9715554236843891,2
fell,3.145782484530112e-4,0.23992513309110353,0.0013111517097025456,2
from,0.2380265662398685,0.24499535532127473,0.9715554236843891,2
fuss,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
gets,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
getting,0.16407071688123068,0.33651276335722435,0.4875616462340889,1
